Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,TSTGroupID,TSTMin,TSTMax,TransitionGroupID,TransitionMultiplierTypeID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,Southern Coastal Plain,,,,,,,,,Urbanization: High [Type],,0.0526,,,,,
,,Southern Coastal Plain,,,,,,,,,Urbanization: Low [Type],,0.2964,,,,,
,,Southern Coastal Plain,,,,,,,,,Urbanization: Medium [Type],,0.2545,,,,,
,,Southern Coastal Plain,,,,,,,,,Urbanization: Open [Type],,0.3965,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Ag Contraction: Cropland,,0.8427,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Ag Contraction: Pasture,,0.1573,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Ag Expansion: Cropland [Type],,0.8846,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Ag Expansion: Pasture [Type],,0.1154,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Fire: High Severity [Type],,0.0132,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Fire: Low Severity [Type],,0.8290,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Fire: Medium Severity [Type],,0.1578,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Intensification: Low to High [Type],,0.1619,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Intensification: Low to Medium [Type],,0.1524,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Intensification: Medium to High [Type],,0.0286,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Intensification: Open to High [Type],,0.0476,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Intensification: Open to Low [Type],,0.2190,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Intensification: Open to Medium [Type],,0.3905,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Urbanization: High [Type],,0.0628,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Urbanization: Low [Type],,0.3849,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Urbanization: Medium [Type],,0.2510,,,,,
,,Southern Florida Coastal Plain,,,,,,,,,Urbanization: Open [Type],,0.3013,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Ag Contraction: Cropland,,0.7719,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Ag Contraction: Pasture,,0.2281,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Ag Expansion: Cropland [Type],,0.9319,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Ag Expansion: Pasture [Type],,0.0681,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Fire: High Severity [Type],,0.0000,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Fire: Low Severity [Type],,0.9000,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Fire: Medium Severity [Type],,0.1000,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Intensification: Low to High [Type],,0.1290,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Intensification: Low to Medium [Type],,0.0968,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Intensification: Medium to High [Type],,0.0081,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Intensification: Open to High [Type],,0.1532,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Intensification: Open to Low [Type],,0.1452,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Intensification: Open to Medium [Type],,0.4677,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Urbanization: High [Type],,0.0863,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Urbanization: Low [Type],,0.2510,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Urbanization: Medium [Type],,0.2078,,,,,
,,Southern Michigan/Northern Indiana Drift Plains,,,,,,,,,Urbanization: Open [Type],,0.4549,,,,,
,,Southern Rockies,,,,,,,,,Ag Contraction: Cropland,,0.0357,,,,,
,,Southern Rockies,,,,,,,,,Ag Contraction: Pasture,,0.9643,,,,,
,,Southern Rockies,,,,,,,,,Ag Expansion: Cropland [Type],,0.7391,,,,,
,,Southern Rockies,,,,,,,,,Ag Expansion: Pasture [Type],,0.2609,,,,,
,,Southern Rockies,,,,,,,,,Fire: High Severity [Type],,0.1806,,,,,
,,Southern Rockies,,,,,,,,,Fire: Low Severity [Type],,0.5931,,,,,
,,Southern Rockies,,,,,,,,,Fire: Medium Severity [Type],,0.2264,,,,,
,,Southern Rockies,,,,,,,,,Intensification: Low to High [Type],,0.1667,,,,,
,,Southern Rockies,,,,,,,,,Intensification: Low to Medium [Type],,0.1667,,,,,
,,Southern Rockies,,,,,,,,,Intensification: Medium to High [Type],,0.0000,,,,,
,,Southern Rockies,,,,,,,,,Intensification: Open to High [Type],,0.0000,,,,,
,,Southern Rockies,,,,,,,,,Intensification: Open to Low [Type],,0.0000,,,,,
,,Southern Rockies,,,,,,,,,Intensification: Open to Medium [Type],,0.6667,,,,,
,,Southern Rockies,,,,,,,,,Urbanization: High [Type],,0.0526,,,,,
,,Southern Rockies,,,,,,,,,Urbanization: Low [Type],,0.1842,,,,,
,,Southern Rockies,,,,,,,,,Urbanization: Medium [Type],,0.2895,,,,,
,,Southern Rockies,,,,,,,,,Urbanization: Open [Type],,0.4737,,,,,
,,Southern Texas Plains,,,,,,,,,Ag Contraction: Cropland,,0.6667,,,,,
,,Southern Texas Plains,,,,,,,,,Ag Contraction: Pasture,,0.3333,,,,,
,,Southern Texas Plains,,,,,,,,,Ag Expansion: Cropland [Type],,0.9320,,,,,
,,Southern Texas Plains,,,,,,,,,Ag Expansion: Pasture [Type],,0.0680,,,,,
,,Southern Texas Plains,,,,,,,,,Fire: High Severity [Type],,0.0027,,,,,
,,Southern Texas Plains,,,,,,,,,Fire: Low Severity [Type],,0.8221,,,,,
,,Southern Texas Plains,,,,,,,,,Fire: Medium Severity [Type],,0.1752,,,,,
,,Southern Texas Plains,,,,,,,,,Intensification: Low to High [Type],,0.0952,,,,,
,,Southern Texas Plains,,,,,,,,,Intensification: Low to Medium [Type],,0.1905,,,,,
,,Southern Texas Plains,,,,,,,,,Intensification: Medium to High [Type],,0.0000,,,,,
,,Southern Texas Plains,,,,,,,,,Intensification: Open to High [Type],,0.0952,,,,,
,,Southern Texas Plains,,,,,,,,,Intensification: Open to Low [Type],,0.0476,,,,,
,,Southern Texas Plains,,,,,,,,,Intensification: Open to Medium [Type],,0.5714,,,,,
,,Southern Texas Plains,,,,,,,,,Urbanization: High [Type],,0.0506,,,,,
,,Southern Texas Plains,,,,,,,,,Urbanization: Low [Type],,0.3165,,,,,
,,Southern Texas Plains,,,,,,,,,Urbanization: Medium [Type],,0.2068,,,,,
,,Southern Texas Plains,,,,,,,,,Urbanization: Open [Type],,0.4262,,,,,
,,Southwestern Appalachians,,,,,,,,,Ag Contraction: Cropland,,0.0000,,,,,
,,Southwestern Appalachians,,,,,,,,,Ag Contraction: Pasture,,1.0000,,,,,
,,Southwestern Appalachians,,,,,,,,,Ag Expansion: Cropland [Type],,0.0000,,,,,
,,Southwestern Appalachians,,,,,,,,,Ag Expansion: Pasture [Type],,1.0000,,,,,
,,Southwestern Appalachians,,,,,,,,,Fire: High Severity [Type],,0.0077,,,,,
,,Southwestern Appalachians,,,,,,,,,Fire: Low Severity [Type],,0.9228,,,,,
,,Southwestern Appalachians,,,,,,,,,Fire: Medium Severity [Type],,0.0695,,,,,
,,Southwestern Appalachians,,,,,,,,,Intensification: Low to High [Type],,0.1500,,,,,
,,Southwestern Appalachians,,,,,,,,,Intensification: Low to Medium [Type],,0.1000,,,,,
,,Southwestern Appalachians,,,,,,,,,Intensification: Medium to High [Type],,0.0500,,,,,
,,Southwestern Appalachians,,,,,,,,,Intensification: Open to High [Type],,0.0000,,,,,
,,Southwestern Appalachians,,,,,,,,,Intensification: Open to Low [Type],,0.0500,,,,,
,,Southwestern Appalachians,,,,,,,,,Intensification: Open to Medium [Type],,0.6500,,,,,
,,Southwestern Appalachians,,,,,,,,,Urbanization: High [Type],,0.0667,,,,,
,,Southwestern Appalachians,,,,,,,,,Urbanization: Low [Type],,0.2667,,,,,
,,Southwestern Appalachians,,,,,,,,,Urbanization: Medium [Type],,0.1583,,,,,
,,Southwestern Appalachians,,,,,,,,,Urbanization: Open [Type],,0.5083,,,,,
,,Southwestern Tablelands,,,,,,,,,Ag Contraction: Cropland,,0.9665,,,,,
,,Southwestern Tablelands,,,,,,,,,Ag Contraction: Pasture,,0.0335,,,,,
,,Southwestern Tablelands,,,,,,,,,Ag Expansion: Cropland [Type],,0.9775,,,,,
,,Southwestern Tablelands,,,,,,,,,Ag Expansion: Pasture [Type],,0.0225,,,,,
,,Southwestern Tablelands,,,,,,,,,Fire: High Severity [Type],,0.0164,,,,,
,,Southwestern Tablelands,,,,,,,,,Fire: Low Severity [Type],,0.8447,,,,,
,,Southwestern Tablelands,,,,,,,,,Fire: Medium Severity [Type],,0.1388,,,,,
,,Southwestern Tablelands,,,,,,,,,Intensification: Low to High [Type],,0.2857,,,,,
,,Southwestern Tablelands,,,,,,,,,Intensification: Low to Medium [Type],,0.0714,,,,,
,,Southwestern Tablelands,,,,,,,,,Intensification: Medium to High [Type],,0.0000,,,,,
,,Southwestern Tablelands,,,,,,,,,Intensification: Open to High [Type],,0.0000,,,,,
,,Southwestern Tablelands,,,,,,,,,Intensification: Open to Low [Type],,0.0714,,,,,
,,Southwestern Tablelands,,,,,,,,,Intensification: Open to Medium [Type],,0.5714,,,,,
,,Southwestern Tablelands,,,,,,,,,Urbanization: High [Type],,0.0421,,,,,
,,Southwestern Tablelands,,,,,,,,,Urbanization: Low [Type],,0.2456,,,,,
,,Southwestern Tablelands,,,,,,,,,Urbanization: Medium [Type],,0.2246,,,,,
,,Southwestern Tablelands,,,,,,,,,Urbanization: Open [Type],,0.4877,,,,,
,,Texas Blackland Prairies,,,,,,,,,Ag Contraction: Cropland,,0.4669,,,,,
,,Texas Blackland Prairies,,,,,,,,,Ag Contraction: Pasture,,0.5331,,,,,
,,Texas Blackland Prairies,,,,,,,,,Ag Expansion: Cropland [Type],,0.8130,,,,,
,,Texas Blackland Prairies,,,,,,,,,Ag Expansion: Pasture [Type],,0.1870,,,,,
,,Texas Blackland Prairies,,,,,,,,,Fire: High Severity [Type],,0.1190,,,,,
,,Texas Blackland Prairies,,,,,,,,,Fire: Low Severity [Type],,0.7381,,,,,
,,Texas Blackland Prairies,,,,,,,,,Fire: Medium Severity [Type],,0.1429,,,,,
,,Texas Blackland Prairies,,,,,,,,,Intensification: Low to High [Type],,0.1737,,,,,
,,Texas Blackland Prairies,,,,,,,,,Intensification: Low to Medium [Type],,0.1059,,,,,
,,Texas Blackland Prairies,,,,,,,,,Intensification: Medium to High [Type],,0.0297,,,,,
,,Texas Blackland Prairies,,,,,,,,,Intensification: Open to High [Type],,0.0636,,,,,
,,Texas Blackland Prairies,,,,,,,,,Intensification: Open to Low [Type],,0.1441,,,,,
,,Texas Blackland Prairies,,,,,,,,,Intensification: Open to Medium [Type],,0.4831,,,,,
,,Texas Blackland Prairies,,,,,,,,,Urbanization: High [Type],,0.1240,,,,,
,,Texas Blackland Prairies,,,,,,,,,Urbanization: Low [Type],,0.2782,,,,,
,,Texas Blackland Prairies,,,,,,,,,Urbanization: Medium [Type],,0.3306,,,,,
,,Texas Blackland Prairies,,,,,,,,,Urbanization: Open [Type],,0.2671,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Ag Contraction: Cropland,,0.2143,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Ag Contraction: Pasture,,0.7857,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Ag Expansion: Cropland [Type],,0.9500,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Ag Expansion: Pasture [Type],,0.0500,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Fire: High Severity [Type],,0.1747,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Fire: Low Severity [Type],,0.6113,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Fire: Medium Severity [Type],,0.2139,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Intensification: Low to High [Type],,0.0000,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Intensification: Low to Medium [Type],,0.0000,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Intensification: Medium to High [Type],,0.0000,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Intensification: Open to High [Type],,0.2000,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Intensification: Open to Low [Type],,0.6000,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Intensification: Open to Medium [Type],,0.2000,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Urbanization: High [Type],,0.0000,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Urbanization: Low [Type],,0.2292,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Urbanization: Medium [Type],,0.2292,,,,,
,,Wasatch and Uinta Mountains,,,,,,,,,Urbanization: Open [Type],,0.5417,,,,,
,,Western Allegheny Plateau,,,,,,,,,Ag Contraction: Cropland,,0.0144,,,,,
,,Western Allegheny Plateau,,,,,,,,,Ag Contraction: Pasture,,0.9856,,,,,
,,Western Allegheny Plateau,,,,,,,,,Ag Expansion: Cropland [Type],,0.3351,,,,,
,,Western Allegheny Plateau,,,,,,,,,Ag Expansion: Pasture [Type],,0.6649,,,,,
,,Western Allegheny Plateau,,,,,,,,,Fire: High Severity [Type],,0.0110,,,,,
,,Western Allegheny Plateau,,,,,,,,,Fire: Low Severity [Type],,0.8901,,,,,
,,Western Allegheny Plateau,,,,,,,,,Fire: Medium Severity [Type],,0.0989,,,,,
,,Western Allegheny Plateau,,,,,,,,,Intensification: Low to High [Type],,0.1216,,,,,
,,Western Allegheny Plateau,,,,,,,,,Intensification: Low to Medium [Type],,0.1622,,,,,
,,Western Allegheny Plateau,,,,,,,,,Intensification: Medium to High [Type],,0.0135,,,,,
,,Western Allegheny Plateau,,,,,,,,,Intensification: Open to High [Type],,0.0811,,,,,
,,Western Allegheny Plateau,,,,,,,,,Intensification: Open to Low [Type],,0.1486,,,,,
,,Western Allegheny Plateau,,,,,,,,,Intensification: Open to Medium [Type],,0.4730,,,,,
,,Western Allegheny Plateau,,,,,,,,,Urbanization: High [Type],,0.0785,,,,,
,,Western Allegheny Plateau,,,,,,,,,Urbanization: Low [Type],,0.2500,,,,,
,,Western Allegheny Plateau,,,,,,,,,Urbanization: Medium [Type],,0.2093,,,,,
,,Western Allegheny Plateau,,,,,,,,,Urbanization: Open [Type],,0.4622,,,,,
,,Western Corn Belt Plains,,,,,,,,,Ag Contraction: Cropland,,0.5916,,,,,
,,Western Corn Belt Plains,,,,,,,,,Ag Contraction: Pasture,,0.4084,,,,,
,,Western Corn Belt Plains,,,,,,,,,Ag Expansion: Cropland [Type],,0.9026,,,,,
,,Western Corn Belt Plains,,,,,,,,,Ag Expansion: Pasture [Type],,0.0974,,,,,
,,Western Corn Belt Plains,,,,,,,,,Fire: High Severity [Type],,0.0188,,,,,
,,Western Corn Belt Plains,,,,,,,,,Fire: Low Severity [Type],,0.9301,,,,,
,,Western Corn Belt Plains,,,,,,,,,Fire: Medium Severity [Type],,0.0511,,,,,
,,Western Corn Belt Plains,,,,,,,,,Intensification: Low to High [Type],,0.1656,,,,,
,,Western Corn Belt Plains,,,,,,,,,Intensification: Low to Medium [Type],,0.1987,,,,,
,,Western Corn Belt Plains,,,,,,,,,Intensification: Medium to High [Type],,0.0132,,,,,
,,Western Corn Belt Plains,,,,,,,,,Intensification: Open to High [Type],,0.0728,,,,,
,,Western Corn Belt Plains,,,,,,,,,Intensification: Open to Low [Type],,0.1258,,,,,
,,Western Corn Belt Plains,,,,,,,,,Intensification: Open to Medium [Type],,0.4238,,,,,
,,Western Corn Belt Plains,,,,,,,,,Urbanization: High [Type],,0.0676,,,,,
,,Western Corn Belt Plains,,,,,,,,,Urbanization: Low [Type],,0.2931,,,,,
,,Western Corn Belt Plains,,,,,,,,,Urbanization: Medium [Type],,0.2215,,,,,
,,Western Corn Belt Plains,,,,,,,,,Urbanization: Open [Type],,0.4178,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Ag Contraction: Cropland,,0.4085,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Ag Contraction: Pasture,,0.5915,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Ag Expansion: Cropland [Type],,0.5620,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Ag Expansion: Pasture [Type],,0.4380,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Fire: High Severity [Type],,0.1657,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Fire: Low Severity [Type],,0.5311,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Fire: Medium Severity [Type],,0.3032,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Intensification: Low to High [Type],,0.1399,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Intensification: Low to Medium [Type],,0.1014,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Intensification: Medium to High [Type],,0.0210,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Intensification: Open to High [Type],,0.1259,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Intensification: Open to Low [Type],,0.1119,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Intensification: Open to Medium [Type],,0.5000,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Urbanization: High [Type],,0.0930,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Urbanization: Low [Type],,0.2698,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Urbanization: Medium [Type],,0.2597,,,,,
,,Western Gulf Coastal Plain,,,,,,,,,Urbanization: Open [Type],,0.3775,,,,,
,,Willamette Valley,,,,,,,,,Ag Contraction: Cropland,,0.0588,,,,,
,,Willamette Valley,,,,,,,,,Ag Contraction: Pasture,,0.9412,,,,,
,,Willamette Valley,,,,,,,,,Ag Expansion: Cropland [Type],,0.2895,,,,,
,,Willamette Valley,,,,,,,,,Ag Expansion: Pasture [Type],,0.7105,,,,,
,,Willamette Valley,,,,,,,,,Fire: High Severity [Type],,0.0000,,,,,
,,Willamette Valley,,,,,,,,,Fire: Low Severity [Type],,0.7500,,,,,
,,Willamette Valley,,,,,,,,,Fire: Medium Severity [Type],,0.2500,,,,,
,,Willamette Valley,,,,,,,,,Intensification: Low to High [Type],,0.3750,,,,,
,,Willamette Valley,,,,,,,,,Intensification: Low to Medium [Type],,0.1667,,,,,
,,Willamette Valley,,,,,,,,,Intensification: Medium to High [Type],,0.0417,,,,,
,,Willamette Valley,,,,,,,,,Intensification: Open to High [Type],,0.1250,,,,,
,,Willamette Valley,,,,,,,,,Intensification: Open to Low [Type],,0.0000,,,,,
,,Willamette Valley,,,,,,,,,Intensification: Open to Medium [Type],,0.2917,,,,,
,,Willamette Valley,,,,,,,,,Urbanization: High [Type],,0.0978,,,,,
,,Willamette Valley,,,,,,,,,Urbanization: Low [Type],,0.2609,,,,,
,,Willamette Valley,,,,,,,,,Urbanization: Medium [Type],,0.2391,,,,,
,,Willamette Valley,,,,,,,,,Urbanization: Open [Type],,0.4022,,,,,
,,Wyoming Basin,,,,,,,,,Ag Contraction: Cropland,,0.1690,,,,,
,,Wyoming Basin,,,,,,,,,Ag Contraction: Pasture,,0.8310,,,,,
,,Wyoming Basin,,,,,,,,,Ag Expansion: Cropland [Type],,0.8352,,,,,
,,Wyoming Basin,,,,,,,,,Ag Expansion: Pasture [Type],,0.1648,,,,,
,,Wyoming Basin,,,,,,,,,Fire: High Severity [Type],,0.0917,,,,,
,,Wyoming Basin,,,,,,,,,Fire: Low Severity [Type],,0.6979,,,,,
,,Wyoming Basin,,,,,,,,,Fire: Medium Severity [Type],,0.2105,,,,,
,,Wyoming Basin,,,,,,,,,Intensification: Low to High [Type],,0.0000,,,,,
,,Wyoming Basin,,,,,,,,,Intensification: Low to Medium [Type],,0.4444,,,,,
,,Wyoming Basin,,,,,,,,,Intensification: Medium to High [Type],,0.0000,,,,,
,,Wyoming Basin,,,,,,,,,Intensification: Open to High [Type],,0.1111,,,,,
,,Wyoming Basin,,,,,,,,,Intensification: Open to Low [Type],,0.1111,,,,,
,,Wyoming Basin,,,,,,,,,Intensification: Open to Medium [Type],,0.3333,,,,,
,,Wyoming Basin,,,,,,,,,Urbanization: High [Type],,0.0154,,,,,
,,Wyoming Basin,,,,,,,,,Urbanization: Low [Type],,0.1692,,,,,
,,Wyoming Basin,,,,,,,,,Urbanization: Medium [Type],,0.2000,,,,,
,,Wyoming Basin,,,,,,,,,Urbanization: Open [Type],,0.6154,,,,,
,2002,,,,Forest: Alder/Maple Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Alder/Maple Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Aspen/Birch Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Aspen/Birch Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: California Mixed Conifer Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: California Mixed Conifer Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Douglas-fir Coastal Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Douglas-fir Coastal Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Douglas-fir Inland Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Douglas-fir Inland Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Elm/Ash/Cottonwood Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Elm/Ash/Cottonwood Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Exotic Hardwoods Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Exotic Hardwoods Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Exotic Softwoods Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Exotic Softwoods Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Fir/Spruce/Mountain Hemlock Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Fir/Spruce/Mountain Hemlock Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Hemlock/Sitka Spruce Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Hemlock/Sitka Spruce Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Loblolly/Shortleaf Pine Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Loblolly/Shortleaf Pine Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Lodgepole Pine Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Lodgepole Pine Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Longleaf/Slash Pine Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Longleaf/Slash Pine Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Maple/Beech/Birch Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Maple/Beech/Birch Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Oak/Gum/Cypress Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Oak/Gum/Cypress Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Oak/Hickory Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Oak/Hickory Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Oak/Pine Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Oak/Pine Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Other Western Hardwoods Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Other Western Hardwoods Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Other Western Softwood Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Other Western Softwood Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Pinyon/Juniper Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Pinyon/Juniper Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Ponderosa Pine Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Ponderosa Pine Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Redwood Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Redwood Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Spruce/Fir Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Spruce/Fir Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Tanoak/Laurel Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Tanoak/Laurel Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Tropical Hardwoods Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Tropical Hardwoods Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Western Larch Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Western Larch Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Western Oak Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Western Oak Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
,2002,,,,Forest: Western White Pine Group,0,,,,,Forest Harvest: Forest Clearcut [Type],,1.0000,,,,,
,2002,,,,Forest: Western White Pine Group,0,,,,,Forest Harvest: Forest Selection [Type],,1.0000,,,,,
